Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2 ;Temperatura;Radiacion ;HR;Presion Baro
06-03-2024 16:00;56,5;34;0;0;0;0;0,6;6,6;13,2;19,9;0;22,5;0;49;562
06-03-2024 17:00;70,1;38;0;2,2;0;0;0,5;5,6;11,9;17,4;0;20,2;0;57;562
06-03-2024 18:00;70,5;37;0;1,4;0;0;0,8;4,6;21,5;26,1;0;15,9;0;78;563
06-03-2024 19:00;71;36;0;0;0;0;1;11,2;32,7;44,1;0;16;0;77;563
06-03-2024 20:00;53,5;37;0;0;0;0;1,2;16,8;34,1;50,9;0;15,3;0;70;564
06-03-2024 21:00;50,6;47;0;0;0;0;1,2;12,3;31,4;43,7;0;14,8;0;67;565
06-03-2024 22:00;53,7;47;0;0,1;0;0;0,9;7,8;28;35,8;0;14,4;0;65;565
06-03-2024 23:00;55,5;41;0;0;0;0;0,6;6,6;14,7;21,3;0;13,9;0;66;565
06-03-2024 24:00;62,4;35;0;0;0;0;0,4;1,7;6,4;8;0;13,4;0;66;565
07-03-2024 01:00;44,2;30;0;0;0;0;0,5;2,2;12,2;14,3;0;13,2;0;68;565
07-03-2024 02:00;45,4;27;0;0;0;0;0,4;2,5;8,4;10,9;0;12,6;0;70;564
07-03-2024 03:00;34,1;34;0;0;0;0;0,3;0,9;0;0,8;0;12,2;0;71;564
07-03-2024 04:00;45,3;30;0;0;0;0;0,4;1,3;6,9;8,2;0;11,7;0;75;564
07-03-2024 05:00;40,2;37;0;0;0;0;0,4;2,9;13,8;16,8;0;11,1;0;78;564
07-03-2024 06:00;43,1;35;0;0;0;0;0,7;27,2;28,9;56,1;0;11;0;78;565
07-03-2024 07:00;48,3;47;0;0;0;0;1,5;84,1;34,2;118,4;0;11,5;0;76;565
07-03-2024 08:00;56,9;56;0;0;0;0;1,6;66,4;32,5;99;0;15,4;0;62;565
07-03-2024 09:00;62,7;51;0;0;0;0;1;28,5;27,1;55,6;0;18,3;0;53;565
07-03-2024 10:00;63,9;40;0;0;0;0;0,6;11;13;24,1;0;18,5;0;52;565
07-03-2024 11:00;56,5;39;0;0;0;0;0,5;5,3;5,8;11,1;0;21,4;0;44;565
07-03-2024 12:00;50,4;31;0;0;0;0;0,4;3,5;3,2;6,8;0;21,4;0;42;565
07-03-2024 13:00;42,2;27;0;0;0;0;0,4;4,2;2;6,3;0;21,6;0;44;565
07-03-2024 14:00;36,7;27;0;0;0;0;0,4;3,2;0,9;4,1;0;23,2;0;41;564
07-03-2024 15:00;31,3;26;0;0;0;0;0,4;3,3;0,6;3,9;0;24,1;0;36;563
07-03-2024 16:00;25,5;18;0;0;0;0;0,3;2,4;0;1,8;0;23,7;0;38;563
07-03-2024 17:00;39;18;0;0;0;0;0,4;4,4;3,4;7,8;0;21,9;0;42;562
07-03-2024 18:00;35,6;22;0;0;0;0;0,8;13,8;13,1;26,9;0;20;0;49;563
07-03-2024 19:00;30;30;0;0;0;0;1,1;9,2;27,5;36,7;0;17,8;0;67;563
07-03-2024 20:00;53,2;41;0;0;0;0;1,1;12,4;29,4;41,8;0;16,8;0;71;564
07-03-2024 21:00;56,1;41;0;0;0;0;1,1;13,4;31;44,5;0;15,7;0;73;564
07-03-2024 22:00;57,1;40;0;0;0;0;0,5;3,8;6,6;10,4;0;16,5;0;58;565
07-03-2024 23:00;45,7;23;0;0;0;0;0,4;2,3;3;5,3;0;16,1;0;61;566
07-03-2024 24:00;33,2;31;0;0;0;0;0,4;1,5;1,3;2,8;0;15,3;0;62;565
08-03-2024 01:00;41,6;21;0;0;0;0;0,3;1,4;0;1,3;0;14,8;0;65;565
08-03-2024 02:00;38,2;22;0;0;0;0;0,3;0,8;0,8;1,6;0;14,1;0;68;564
08-03-2024 03:00;30,8;30;0;0;0;0;0,3;1;0,3;1,3;0;13,9;0;69;564
08-03-2024 04:00;31;31;0;0;0;0;0,3;0,8;0,3;1,2;0;14,4;0;64;564
08-03-2024 05:00;27,2;25;0;0;0;0;0,6;57,6;18,9;75,8;0;13,6;0;67;564
08-03-2024 06:00;0;37;0;0;0;0;1;57,1;28,5;85,6;0;13,4;0;69;565
08-03-2024 07:00;55,1;42;0;0;0;0;1,7;75,4;31,7;107,2;0;13,6;0;71;565
08-03-2024 08:00;63,3;52;0;0;0;0;1,1;27,5;22,1;49,7;0;16;0;64;566
08-03-2024 09:00;51,7;36;0;0;0;0;0,8;17,6;17,1;34,7;0;16,3;0;62;566
08-03-2024 10:00;46,3;29;0;0;0;0;0,6;8,4;6,9;15,2;0;18,2;0;58;566
08-03-2024 11:00;46,1;27;0;0;0;0;0,5;4,8;2,9;7,7;0;19,5;0;52;566
08-03-2024 12:00;36,6;22;0;0;0;0;0,4;4,1;0,2;4,2;0;21,2;0;48;565
08-03-2024 13:00;34,3;18;0;0;0;0;0,4;0;0;0;0;23,1;0;42;565
08-03-2024 14:00;32,4;25;0;0;0;0;0,4;4,3;0,5;4,8;0;20,6;0;48;564
08-03-2024 15:00;23;23;0;0;0;0;0,5;6;3,9;9,9;0;19,7;0;51;564
08-03-2024 16:00;29,4;21;0;0;0;0;0,5;7,8;3;10,8;0;22;0;44;563
08-03-2024 17:00;30,8;21;0;0;0;0;0,6;12,1;6,4;18,5;0;20,3;0;49;563
08-03-2024 18:00;32,6;20;0;0;0;0;0,8;14,7;11,7;26,3;0;19;0;52;563
08-03-2024 19:00;23,5;17;0;0;0;0;0,8;14,9;16,2;31,3;0;16,8;0;59;564
08-03-2024 20:00;32;23;0;0;0;0;0,7;8,1;14,9;23;0;16,4;0;59;564
08-03-2024 21:00;31;21;0;0;0;0;0,5;3,6;7,6;11,4;0;16,5;0;58;565
08-03-2024 22:00;30;18;0;0;0;0;0,6;5;13,6;18,7;0;15,8;0;61;565
08-03-2024 23:00;21,5;21;0;0;0;0;0,5;2,5;5,3;7,8;0;15,6;0;64;566
08-03-2024 24:00;33,5;22;0;0;0;0;0,4;2,3;4,3;6,5;0;16;0;61;566
09-03-2024 01:00;27,4;20;0;0;0;0;0,3;1,2;1;2,2;0;15,4;0;64;565
09-03-2024 02:00;24,4;22;0;0;0;0;0,3;0;0;0;0;14,8;0;65;565
09-03-2024 03:00;24,4;19;0;0;0;0;0,4;1,6;4,2;5,9;0;13,7;0;69;564
09-03-2024 04:00;20,8;17;0;0;0;0;0,3;0,9;2,3;3,2;0;13,8;0;69;564
09-03-2024 05:00;23,6;17;0;0;0;0;0,3;1,2;5,2;6,4;0;14;0;68;564
09-03-2024 06:00;21,4;15;0;0;0;0;0,6;2,4;7,6;9,9;0;13,4;0;70;564
09-03-2024 07:00;22,2;16;0;0;0;0;0,7;14,3;18,6;32,9;0;13,6;0;69;565
09-03-2024 08:00;25,9;21;0;0;0;0;0,7;13,9;14,6;28,4;0;17;0;58;565
09-03-2024 09:00;26,2;10;0;0;0;0;0,7;13,3;13,5;26,9;0;16;0;63;566
09-03-2024 10:00;30,9;13;0;0;0;0;0,7;9,6;14,7;24,4;0;17,4;0;59;566
09-03-2024 11:00;28;15;0;0;0;0;0,8;10,3;18,3;28,7;0;16,3;0;67;566
09-03-2024 12:00;30,6;18;0;0;0;0;0,5;9,1;8,4;17,5;0;17,8;0;61;566
09-03-2024 13:00;21,9;10;0;0;0;0;0,5;6,6;5,9;12,5;0;18,2;0;56;565
09-03-2024 14:00;20,5;11;0;0;0;0;0,4;6,5;2,5;9;0;20;0;51;564
09-03-2024 15:00;15,8;12;0;0;0;0;0,4;5,1;1,4;6,5;0;18;0;55;564
09-03-2024 16:00;12,4;10;0;0;0;0;0,6;6,5;9,3;15,8;0;17,8;0;59;564
09-03-2024 17:00;20;11;0;0;0;0;0,8;10,2;14,8;25;0;18,4;0;57;564
09-03-2024 18:00;24,4;10;0;0;0;0;0,5;6;2,6;8,5;0;18;0;55;564
09-03-2024 19:00;17,2;11;0;0;0;0;0,5;4,3;5,8;10,1;0;16,3;0;61;564
09-03-2024 20:00;15,8;15;0;0;0;0;0,7;9,6;10,8;20,4;0;15,8;0;65;565
09-03-2024 21:00;18;11;0;0;0;0;0,6;3,4;8,8;12,2;0;15,5;0;65;565
09-03-2024 22:00;13;13;0;0;0;0;0,5;5;6;11;0;15,5;0;63;565
09-03-2024 23:00;11,6;11;0;0;0;0;0,3;0;0;0;0;15,4;0;63;566
09-03-2024 24:00;20,6;12;0;0;0;0;0,3;0;0;0;0;15,3;0;63;566
10-03-2024 01:00;20,4;15;0;0;0;0;0,3;0;0;0;0;14,7;0;65;565
10-03-2024 02:00;15;14;0;0;0;0;0,3;0;0;0;0;14,4;0;65;565
10-03-2024 03:00;19;12;0;0;0;0;0,3;0;0;0;0;14,5;0;63;564
10-03-2024 04:00;16,7;13;0;0;0;0;0,2;0;0;0;0;14;0;64;564
10-03-2024 05:00;18;13;0;0;0;0;0,2;0;0;0;0;13,4;0;65;564
10-03-2024 06:00;13,3;11;0;0;0;0;0,3;0;0;0;0;12;0;70;565
10-03-2024 07:00;16,9;15;0;0;0;0;0,6;0;0;0;0;13,1;0;67;565
10-03-2024 08:00;24,1;15;0;0;0;0;0,4;0;0;0;0;18,4;0;51;566
10-03-2024 09:00;17,4;14;0;0;0;0;0,3;0;0;0;0;17,9;0;51;566
10-03-2024 10:00;15,9;11;0;0;0;0;0,2;0;0;0;0;18,8;0;47;566
10-03-2024 11:00;11,9;9;0;0;0;0;0,2;0;0;0;0;19,6;0;45;566
10-03-2024 12:00;20,2;10;0;0;0;0;0,3;0;0;0;0;19,9;0;45;566
10-03-2024 13:00;19,3;14;0;0;0;0;0,2;0;0;0;0;21,6;0;42;565
10-03-2024 14:00;18,1;9;0;0;0;0;0,3;0;0;0;0;22,7;0;39;565
10-03-2024 15:00;14,1;13;0;0;0;0;0,3;0;0;0;0;23;0;39;564
10-03-2024 16:00;0;23;0;0;0;0;0,3;0;0;0;0;22,7;0;38;563
10-03-2024 17:00;20,6;18;0;0;0;0;0,3;0;0;0;0;20,9;0;44;563
10-03-2024 18:00;22;19;0;0;0;0;0,4;3;0,6;3,6;0;19;0;52;564
10-03-2024 19:00;20;20;0;0;0;0;0,5;4,5;3,8;8,3;0;17;0;57;564
10-03-2024 20:00;21,2;20;0;0;0;0;0,6;3,5;9,9;13,5;0;16,2;0;57;564
10-03-2024 21:00;21,6;21;0;0;0;0;0,5;2,7;3,8;6,5;0;15,6;0;61;565
10-03-2024 22:00;24,3;20;0;0;0;0;0,5;2,7;6,1;8,8;0;15,4;0;62;565
10-03-2024 23:00;22,1;19;0;0;0;0;0,5;2,8;7,9;10,7;0;15,2;0;60;566
10-03-2024 24:00;29,9;22;0;0;0;0;0,3;1,1;0;0,7;0;15,2;0;63;566
11-03-2024 01:00;29,1;19;0;0;0;0;0,4;0,6;5,3;5,9;0;15,1;0;63;565
11-03-2024 02:00;20,5;19;0;0;0;0;0,3;1,1;0;0,6;0;14,9;0;67;565
11-03-2024 03:00;0;25;0;0,6;0;0;0,3;0,8;0,1;0,9;0;13,9;0;75;564
11-03-2024 04:00;22;22;0;0;0;0;0,3;1;0,3;1,3;0;13,2;0;81;564
11-03-2024 05:00;18;18;0;0;0;0;0,4;8,4;4,4;12,7;0;13,5;0;80;564
11-03-2024 06:00;20,2;16;0;0;0;0;0,6;23,7;16,2;39,9;0;14,2;0;77;564
11-03-2024 07:00;28,9;19;0;0;0;0;0,7;14,4;12,4;26,8;0;14,7;0;70;565
11-03-2024 08:00;36;18;0;0;0;0;0,9;15,4;13,6;28,8;0;15,7;0;66;566
11-03-2024 09:00;25,8;25;0;0;0;0;0,9;16,6;15,7;32,4;0;16,4;0;64;566
11-03-2024 10:00;28,6;18;0;0;0;0;0,6;0;0;0;0;18;0;58;566
11-03-2024 11:00;26;20;0;0;0;0;0;5,5;4,7;10,1;0;17,5;0;59;566
11-03-2024 12:00;32,6;19;0;0;0;0;0,5;5,7;4;9,7;0;17,3;0;61;566
11-03-2024 13:00;24,4;13;0;0;0;0;0,4;2,2;0,6;2,8;0;18,3;0;57;565
11-03-2024 14:00;23,7;14;0;0;0;0;0,6;5,1;5,7;10,9;0;19,7;0;53;565
11-03-2024 15:00;22,9;21;0;0;0;0;0,6;7,2;9,7;16,9;0;19,6;0;53;564
11-03-2024 16:00;33,4;19;0;0;0;0;0,5;3,9;7,4;11,3;0;19,2;0;53;564
11-03-2024 17:00;45,1;22;0;0;0;0;0,6;10,4;9,4;19,8;0;18,6;0;55;564
11-03-2024 18:00;31,9;17;0;0;0;0;0,7;8,3;7,6;15,8;0;17,6;0;57;564
11-03-2024 19:00;33,8;13;0;0;0;0;0,8;9,2;12,5;21,6;0;16,3;0;64;565
11-03-2024 20:00;26,3;20;0;0;0;0;0,7;8,6;8,9;17,4;0;16;0;62;565
11-03-2024 21:00;27,3;15;0;0;0;0;0,6;6,2;6,1;12,3;0;15,7;0;60;566
11-03-2024 22:00;26,4;23;0;0;0;0;0,5;3,5;7,5;11;0;14,5;0;65;566
11-03-2024 23:00;22,7;17;0;0;0;0;0,5;3,9;6,3;10,1;0;14,4;0;64;566
11-03-2024 24:00;29,4;19;0;0;0;0;0,4;1,4;2,4;3,7;0;14,3;0;65;566
12-03-2024 01:00;25,2;23;0;0;0;0;0,3;0;0;0;0;14,4;0;62;566
12-03-2024 02:00;19;19;0;0;0;0;0,3;1,1;1,3;2,4;0;13,7;0;65;565
12-03-2024 03:00;24,9;18;0;0;0;0;0,3;1,4;5,6;7;0;12,9;0;68;565
12-03-2024 04:00;27,5;20;0;0;0;0;0,2;0;0;0;0;13;0;68;565
12-03-2024 05:00;20,4;18;0;0;0;0;0,3;2,7;2,6;5,3;0;12,9;0;70;565
12-03-2024 06:00;28;19;0;0;0;0;0,6;21,2;20,6;41,8;0;12,7;0;71;565
12-03-2024 07:00;0;33;0;0;0;0;1,3;59,4;26,4;85,9;0;13,3;0;69;565
12-03-2024 08:00;46;46;0;0;0;0;1,5;50,9;24,3;75,3;0;14,9;0;64;566
12-03-2024 09:00;52,9;35;0;0;0;0;0,9;24,8;16,6;41,4;0;16,7;0;58;566
12-03-2024 10:00;52,3;30;0;0;0;0;0,5;7,9;3,3;11,3;0;17,8;0;54;566
12-03-2024 11:00;37;30;0;0;0;0;0,5;4,8;0,3;5,1;0;19,8;0;50;566
12-03-2024 12:00;43,5;33;0;0;0;0;0,4;3,5;0;3,4;0;21,2;0;47;566
12-03-2024 13:00;41,7;28;0;0;0;0;0,4;3,2;0;2,9;0;19,8;0;51;565
12-03-2024 14:00;32,3;28;0;0;0;0;0,5;5,1;1,9;7;0;18,6;0;54;565
12-03-2024 15:00;32,2;30;0;0;0;0;0,5;5,9;3;9;0;18,9;0;53;564
12-03-2024 16:00;34,8;29;0;0;0;0;0,5;4,1;2,3;6,3;0;18,2;0;56;564
12-03-2024 17:00;39,1;22;0;0;0;0;0,5;4,4;7,5;11,9;0;17,3;0;60;564
12-03-2024 18:00;34,8;29;0;0;0;0;0,7;6,8;8,9;15,7;0;17,3;0;59;564
12-03-2024 19:00;37,3;26;0;0;0;0;1,2;14,1;21;35,1;0;15,8;0;62;564
12-03-2024 20:00;37,7;35;0;0;0;0;0,9;8,8;18,9;27,5;0;15,7;0;62;565
12-03-2024 21:00;44,1;31;0;0;0;0;0,8;9,5;19,1;28,6;0;15,7;0;64;565
12-03-2024 22:00;44,6;27;0;0;0;0;0,6;4,7;13,3;17,9;0;15,2;0;65;565
12-03-2024 23:00;51,2;31;0;0;0;0;0,5;3,4;4,7;8,1;0;15;0;64;566
12-03-2024 24:00;42,1;29;0;0;0;0;0,4;1,6;1,9;3,5;0;15,2;0;62;565
13-03-2024 01:00;30;24;0;0;0;0;0,3;0;0;0;0;15,3;0;64;565
13-03-2024 02:00;32,4;25;0;0;0;0;0,3;0;0;0;0;15,2;0;64;565
13-03-2024 03:00;28,4;20;0;0;0;0;0,3;0;0;0;0;14,7;0;67;565
13-03-2024 04:00;26,1;25;0;0;0;0;0,3;0;0;0;0;14,6;0;67;564
13-03-2024 05:00;35,8;27;0;0;0;0;0,3;0;0;0;0;15;0;64;564
13-03-2024 06:00;27,9;24;0;0;0;0;0,4;12,2;10,2;22,4;0;14,8;0;64;565
13-03-2024 07:00;37,4;27;0;0;0;0;0,5;7,1;8,5;15,6;0;15,1;0;64;565
13-03-2024 08:00;44,6;30;0;0;0;0;0,5;3,9;5,2;9;0;16,2;0;60;566
13-03-2024 09:00;32,1;31;0;0;0;0;0,4;5,1;2,5;7,6;0;19;0;52;566
13-03-2024 10:00;33,4;26;0;0;0;0;0,5;5,8;2,4;8,2;0;19,9;0;51;566
13-03-2024 11:00;31,3;23;0;0;0;0;0,4;7,2;2,8;9,9;0;19;0;53;566
13-03-2024 12:00;31,7;29;0;0;0;0;0,4;5,3;0,5;5,7;0;20,7;0;48;565
13-03-2024 13:00;43;26;0;0;0;0;0,4;0;0;0;0;21,7;0;44;564
13-03-2024 14:00;36,7;24;0;0;0;0;0,3;0;0;0;0;21,1;0;44;564
13-03-2024 15:00;28,2;18;0;0;0;0;0,3;0;0;0;0;21;0;45;564
13-03-2024 16:00;21,3;19;0;0;0;0;0,3;0;0;0;0;21,3;0;45;563
13-03-2024 17:00;30;30;0;0;0;0;0,3;4,7;1,9;6,5;0;23,1;0;39;563
13-03-2024 18:00;21;13;0;0;0;0;0,7;15;9,7;24,6;0;20,4;0;47;563
13-03-2024 19:00;26,1;23;0;0;0;0;0,7;8,2;8,5;16,6;0;18;0;55;563
13-03-2024 20:00;29,8;23;0;0;0;0;0,5;5,5;13;18,6;0;17,4;0;56;564
13-03-2024 21:00;35,6;25;0;0;0;0;0,6;3,7;11,5;15,3;0;17,2;0;57;564
13-03-2024 22:00;36,1;22;0;0;0;0;0,4;1,7;3,8;5,5;0;17;0;60;565
13-03-2024 23:00;36,4;22;0;0;0;0;0,4;1,1;2,2;3,2;0;16,4;0;62;565
13-03-2024 24:00;29,1;20;0;0;0;0;0,4;1,2;2,7;4;0;16,1;0;65;565
14-03-2024 01:00;32,3;24;0;0;0;0;0,3;0;0;0;0;15,9;0;65;564
14-03-2024 02:00;23,4;23;0;0;0;0;0,3;0;0;0;0;15,8;0;65;564
14-03-2024 03:00;30,6;17;0;0;0;0;0,3;0;0;0;0;15,6;0;66;564
14-03-2024 04:00;27,7;23;0;0;0;0;0,3;0,9;0,8;1,7;0;14,9;0;71;564
14-03-2024 05:00;25,3;20;0;0;0;0;0,4;2,7;1,5;4,3;0;15;0;68;564
14-03-2024 06:00;0;33;0;0;0;0;0,5;9,3;11,9;21,2;0;15;0;66;564
14-03-2024 07:00;34,2;33;0;0;0;0;0,8;14,1;22,2;36,3;0;15,2;0;66;564
14-03-2024 08:00;40,1;39;0;0;0;0;0,9;10,9;17,6;28,6;0;15,6;0;66;565
14-03-2024 09:00;36,2;27;0;0;0;0;0,9;11,6;14,1;25,7;0;16,5;0;65;565
14-03-2024 10:00;37,1;26;0;0;0;0;0,7;8,7;10,1;18,8;0;16,9;0;62;566
14-03-2024 11:00;26,4;21;0;0;0;0;0,5;6,5;2,8;9,2;0;18,4;0;56;566
14-03-2024 12:00;0;32;0;0;0;0;0,5;7,4;2,3;9,7;0;18,3;0;56;565
14-03-2024 13:00;32,7;28;0;0;0;0;0,4;4,6;0,2;4,8;0;19,1;0;53;565
14-03-2024 14:00;29;22;0;0;0;0;0,5;5,9;1;6,9;0;18,9;0;54;564
14-03-2024 15:00;31,5;26;0;0;0;0;0,5;8,7;3,2;11,9;0;18,5;0;56;563
14-03-2024 16:00;37,6;30;0;0;0;0;0,5;6,7;2,1;8,9;0;19,9;0;51;563
14-03-2024 17:00;39,1;34;0;0;0;0;0,5;5,9;4,1;10;0;18,2;0;55;563
14-03-2024 18:00;41,6;36;0;0;0;0;0,5;4,7;3,7;8,5;0;17;0;58;563
14-03-2024 19:00;34;34;0;0;0;0;0,6;5,5;8,6;14,1;0;16;0;61;564
14-03-2024 20:00;46,4;35;0;0;0;0;0,8;11,2;16,9;28,2;0;15,3;0;64;564
14-03-2024 21:00;44,5;29;0;0;0;0;0,8;6,7;14,5;21,3;0;14,8;0;66;564
14-03-2024 22:00;37;32;0;0;0;0;0,8;4,4;8,4;12,8;0;14,3;0;67;565
14-03-2024 23:00;40,9;29;0;0;0;0;0,6;4,3;9,6;13,9;0;14,1;0;63;565
14-03-2024 24:00;35,2;24;0;0;0;0;0,6;6,1;16,3;22,4;0;12,7;0;69;565
15-03-2024 01:00;42,3;27;0;0;0;0;0,7;10,5;18,2;28,8;0;12;0;70;565
15-03-2024 02:00;38,1;20;0;0;0;0;0,6;13;17,8;30,8;0;11,4;0;72;564
15-03-2024 03:00;36,7;25;0;0;0;0;0,6;17,7;17,6;35,3;0;11,2;0;73;563
15-03-2024 04:00;36,9;25;0;0;0;0;0,5;15,2;19,1;34,3;0;11,1;0;73;563
15-03-2024 05:00;31,1;23;0;0;0;0;0,5;14,4;19,5;33,9;0;10,8;0;74;564
15-03-2024 06:00;30,8;29;0;0;0;0;1;101,1;33,7;134,4;0;10,6;0;75;564
15-03-2024 07:00;59,5;53;0;0;0;0;1,7;126,1;30,7;156,8;0;11,6;0;72;565
15-03-2024 08:00;78,6;55;0;0;0;0;2,5;134,4;34,6;169;0;13,2;0;66;565
15-03-2024 09:00;73,6;55;0;0;0;0;1,3;0;0;0;0;17,4;0;53;566
15-03-2024 10:00;73,3;41;0;0;0;0;0,5;0;0;0;0;19,1;0;45;565
15-03-2024 11:00;49;20;0;0;0;0;0;0;0;0;0;19,8;0;42;565
15-03-2024 12:00;47,4;16;0;0;0;0;0;0;0;0;0;21,7;0;39;565
15-03-2024 13:00;34,2;15;0;0;0;0;0;0;0;0;0;24,1;0;34;564
15-03-2024 14:00;31;13;0;0;0;0;0,3;0;0;0;0;22,8;0;35;563
15-03-2024 15:00;26;13;0;0;0;0;0,3;0;0;0;0;23,2;0;35;563
15-03-2024 16:00;19,8;10;0;0;0;0;0,4;0;0;0;0;21,3;0;43;562
15-03-2024 17:00;0;23;0;0;0;0;0,6;0;0;0;0;20,5;0;47;562
15-03-2024 18:00;29;29;0;0;0;0;0,8;13,5;14,6;28;0;19,2;0;51;563
15-03-2024 19:00;29,8;28;0;0;0;0;0,7;9,6;11,8;21,4;0;17,4;0;57;563
15-03-2024 20:00;33,4;19;0;0;0;0;0,7;12,2;14,5;26,6;0;16,5;0;59;564
15-03-2024 21:00;30,7;27;0;0;0;0;0,7;7,6;12,9;20,4;0;15,7;0;61;564
15-03-2024 22:00;30,4;27;0;0;0;0;0,9;11,7;25,1;36,8;0;14,9;0;65;564
15-03-2024 23:00;31,1;30;0;0;0;0;0,7;4,9;16,2;21,1;0;14,6;0;65;565
15-03-2024 24:00;35,9;26;0;0;0;0;0,7;8,1;21,7;29,7;0;13,8;0;68;565
16-03-2024 01:00;30,3;30;0;0;0;0;0,6;8,9;21,5;30,4;0;13;0;71;564
16-03-2024 02:00;29;22;0;0;0;0;0,7;20;23,6;43,6;0;12,3;0;72;564
16-03-2024 03:00;42,2;26;0;0;0;0;0,8;37,7;23,2;60,9;0;11,7;0;75;564
16-03-2024 04:00;30,2;29;0;0;0;0;0,6;23,2;23,3;46,5;0;11,2;0;78;564
16-03-2024 05:00;29,9;29;0;0;0;0;0,7;36,7;24,6;61,3;0;11,2;0;79;564
16-03-2024 06:00;44,1;32;0;0;0;0;0,8;38,4;22,9;61,4;0;11,2;0;77;564
16-03-2024 07:00;44,8;31;0;0;0;0;1,5;93,8;26,6;120,3;0;12,2;0;72;564
16-03-2024 08:00;54,2;48;0;0;0;0;0,8;32,5;19,8;52,2;0;14,7;0;63;565
16-03-2024 09:00;42,2;33;0;0;0;0;0,8;27,3;18,3;45,7;0;17,6;0;54;565
16-03-2024 10:00;54,4;37;0;0;0;0;0,5;7,4;6,5;13,9;0;22;0;43;565
16-03-2024 11:00;42;29;0;0;0;0;0,4;5,2;4;9,1;0;22;0;41;565
16-03-2024 12:00;37,4;27;0;0;0;0;0,4;5,4;3,5;8,9;0;22,6;0;40;564
16-03-2024 13:00;33,5;23;0;0;0;0;0,3;3,4;1,2;4,6;0;24,4;0;35;564
16-03-2024 14:00;33,6;26;0;0;0;0;0,3;3,8;2,2;6;0;25,5;0;33;563
16-03-2024 15:00;27,2;23;0;0;0;0;0,4;4,4;3,7;8,1;0;23,6;0;37;563
16-03-2024 16:00;28,9;25;0;0;0;0;0,5;6,1;6,4;12,5;0;21,5;0;42;562
16-03-2024 17:00;30,2;24;0;0;0;0;0,4;3,5;4,5;8;0;20,9;0;45;562
16-03-2024 18:00;28,9;25;0;0;0;0;0,4;2,5;3,7;6,3;0;19,3;0;50;563
16-03-2024 19:00;28;28;0;0;0;0;0,5;3,4;10,7;14,1;0;17,6;0;56;563
16-03-2024 20:00;28,7;28;0;0;0;0;0,5;3,5;9,7;13,2;0;16,7;0;58;563
16-03-2024 21:00;0;31;0;0;0;0;0,5;4,4;8;12,4;0;16,2;0;62;564
16-03-2024 22:00;35,3;29;0;0;0;0;0,5;3;9,5;12,6;0;15,5;0;64;564
16-03-2024 23:00;40,1;31;0;0;0;0;0,5;3,3;8,8;12,1;0;15,2;0;64;565
16-03-2024 24:00;36;29;0;0;0;0;0,5;3,3;11,1;14,4;0;13,9;0;67;564
17-03-2024 01:00;33,1;21;0;0;0;0;0,5;3;14,5;17,5;0;13,4;0;68;564
17-03-2024 02:00;41,7;26;0;0;0;0;0,4;3;12,2;15,2;0;12,7;0;69;564
17-03-2024 03:00;44,5;35;0;0;0;0;0,5;3,4;16;19,4;0;12;0;73;563
17-03-2024 04:00;33,1;31;0;0;0;0;0,5;5,3;18,9;24,2;0;12,3;0;71;563
17-03-2024 05:00;32;32;0;0;0;0;0,3;1,9;5,4;7,3;0;13,5;0;66;564
17-03-2024 06:00;34;34;0;0;0;0;0,3;1,9;3,2;5,1;0;14;0;65;564
17-03-2024 07:00;40,5;26;0;0;0;0;0,8;21,6;20,3;41,9;0;15,4;0;61;564
17-03-2024 08:00;37,5;32;0;0;0;0;0,5;10,8;10,9;21,7;0;18,4;0;52;565
17-03-2024 09:00;37,3;29;0;0;0;0;0,3;3,7;0,6;4,3;0;19,1;0;45;565
17-03-2024 10:00;27,3;20;0;0;0;0;0,3;2,9;0;2,7;0;20,9;0;42;565
17-03-2024 11:00;25,4;22;0;0;0;0;0,3;3,1;0;2,6;0;21,5;0;39;565
17-03-2024 12:00;26;17;0;0;0;0;0,3;3,4;0,1;3,6;0;21,3;0;40;564
17-03-2024 13:00;27,8;18;0;0;0;0;0,3;2,7;0,2;2,8;0;21,9;0;39;564
17-03-2024 14:00;23,4;19;0;0;0;0;0,3;2,2;0,2;2,4;0;21,5;0;40;563
17-03-2024 15:00;25;25;0;0;0;0;0,3;2,4;0,4;2,8;0;21,3;0;42;563
17-03-2024 16:00;23;23;0;0;0;0;0,3;2,7;1,1;3,8;0;20,3;0;44;563
17-03-2024 17:00;22;22;0;0;0;0;0,3;1,4;1,1;2,5;0;19,4;0;47;563
17-03-2024 18:00;25,4;15;0;0;0;0;0,3;1,7;1,2;2,9;0;19,5;0;48;563
17-03-2024 19:00;18,9;15;0;0;0;0;0,4;3,5;4,8;8,3;0;16,8;0;56;563
17-03-2024 20:00;0;22;0;0;0;0;0,5;5;9,6;14,6;0;15,4;0;62;564
17-03-2024 21:00;23,5;19;0;0;0;0;0,4;2,9;7,5;10,4;0;14,8;0;65;564
17-03-2024 22:00;23,1;22;0;0;0;0;0,4;3,1;7,2;10,3;0;14,4;0;65;564
17-03-2024 23:00;29;29;0;0;0;0;0,5;2,3;11;13,4;0;14,1;0;65;564
17-03-2024 24:00;32,9;23;0;0;0;0;0,4;1,7;3,8;5,4;0;14,6;0;64;564
