Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HT
14-08-2023 24:00;20,6;3;1,3;0,8;148;0;0,2;1,2;4,1;5,4;0;0;0;0
15-08-2023 01:00;14,9;0;1;0,2;92;0;0,3;1,1;6,6;7,7;0;0;0;0
15-08-2023 02:00;11,6;1;1,1;0;145;0;0,2;1,2;5,1;6,3;0;0;0;0
15-08-2023 03:00;8,3;3;1;0;139;0;0,2;0,8;4,8;5,6;0;0;0;0
15-08-2023 04:00;7,2;3;1,3;0;110;0;0,2;1,2;5,3;6,5;0;0;0;0
15-08-2023 05:00;6,4;2;1,7;0;87;0;0,2;1,6;5,2;6,8;0;0;0;0
15-08-2023 06:00;6;6;0,8;0;137;0;0,5;13,1;11,1;24,2;0;0;0;0
15-08-2023 07:00;0;8;0,2;0;87;0;0,9;32,1;16,5;48,6;0;0;0;0
15-08-2023 08:00;0;5;0,1;0;205;0;1;32,6;20,7;53,3;0;0;0;0
15-08-2023 09:00;0;8;0,9;0;269;0;0,7;16,9;18,7;35,6;0;0;0;0
15-08-2023 10:00;7,7;0;2,2;0;221;0;0,4;136,2;3,6;139,8;0;0;0;0
15-08-2023 11:00;3,2;0;2,8;0;217;0;0;0;0;0;0;0;0;0
15-08-2023 12:00;0;0;1,5;1;224;0;0;23,4;10,4;33,8;0;0;0;0
15-08-2023 13:00;3,2;2;2;0;191;0;0,6;10;7,1;17,1;0;0;0;0
15-08-2023 14:00;11,1;3;1,3;0;128;0;0,5;3,7;4,6;8,3;0;0;0;0
15-08-2023 15:00;9,5;1;1,1;0;117;0;0,5;5,1;5,7;10,8;0;0;0;0
15-08-2023 16:00;7,7;3;2,4;0;176;0;0,5;4,8;5,5;10,3;0;0;0;0
15-08-2023 17:00;8;2;1,6;0;92;0;0,6;4,3;5,9;10,2;0;0;0;0
15-08-2023 18:00;6,3;5;0,7;0;211;0;1,4;14;14,3;28,3;0;0;0;0
15-08-2023 19:00;5,6;4;1;0;94;0;0,7;5,9;9;14,9;0;0;0;0
15-08-2023 20:00;4,5;3;1;0;105;0;0,6;5,8;10;15,8;0;0;0;0
15-08-2023 21:00;0;6;1,1;0;94;0;0,8;12,7;12,6;25,2;0;0;0;0
15-08-2023 22:00;0;5;0,9;0;105;0;0,7;6,4;8,7;15,1;0;0;0;0
15-08-2023 23:00;5;5;0,7;0;87;0;0,6;6,1;7,9;14;0;0;0;0
15-08-2023 24:00;4,3;4;0,5;0;126;0;0,5;2,3;4,4;6,7;0;0;0;0
16-08-2023 01:00;4,4;4;0,4;0;107;0;0,3;1,6;3,3;4,9;0;0;0;0
16-08-2023 02:00;5;5;0,6;0;158;0;0,3;1,8;3,9;5,7;0;0;0;0
16-08-2023 03:00;4,8;4;0,6;0;94;0;0,3;2;3,8;5,7;0;0;0;0
16-08-2023 04:00;5,6;2;0,7;0;82;0;0,2;1;2,7;3,7;0;0;0;0
16-08-2023 05:00;5,5;3;1,1;0;126;0;0,3;2,4;3,8;6,2;0;0;0;0
16-08-2023 06:00;6;6;1;0;131;0;0,5;17,2;8,6;25,8;0;0;0;0
16-08-2023 07:00;0;6;1,1;0;151;0;0,9;33,8;11,4;45,2;0;0;0;0
16-08-2023 08:00;0;13;0,6;0;155;0;1,7;68,1;20;88,1;0;0;0;0
16-08-2023 09:00;0;12;0,6;0;323;0;1;35,1;21;56;0;0;0;0
16-08-2023 10:00;9,5;6;1,2;0;182;0;0,4;7,8;7,8;15,7;0;0;0;0
16-08-2023 11:00;11,2;4;1,5;0;205;0;0,4;6,2;7,4;13,6;0;0;0;0
16-08-2023 12:00;9,1;3;1,9;0;195;0;0,4;6,2;6,7;12,9;0;0;0;0
16-08-2023 13:00;11,5;2;3,5;0;206;0;0,4;4,5;5,8;10,4;0;0;0;0
16-08-2023 14:00;12,1;2;1,6;0;140;0;0,4;4,4;5;9,4;0;0;0;0
16-08-2023 15:00;9,9;4;2,9;0;197;0;0,4;4,6;5,4;10;0;0;0;0
16-08-2023 16:00;7,1;6;2,9;0;204;0;0,4;4,8;7,2;12;0;0;0;0
16-08-2023 17:00;7;7;1,8;0;202;0;0,4;3,6;5,8;9,4;0;0;0;0
16-08-2023 18:00;9,6;6;1,4;0;184;0;0,5;5,2;8,4;13,7;0;0;0;0
16-08-2023 19:00;7,6;5;1,2;0;134;0;0,6;9,8;10,5;20,2;0;0;0;0
16-08-2023 20:00;5,9;4;0,8;0;97;0;0,7;12;12,4;24,4;0;0;0;0
16-08-2023 21:00;5,3;3;1;0;84;0;0,5;5,2;9;14,2;0;0;0;0
16-08-2023 22:00;4,9;3;1;0;74;0;0,5;7,5;8,7;16,2;0;0;0;0
16-08-2023 23:00;4,4;3;0,9;0;130;0;0,7;9,6;9,3;18,9;0;0;0;0
16-08-2023 24:00;4,3;4;0,3;0;122;0;0,6;8,9;12,5;21,5;0;0;0;0
17-08-2023 01:00;0;10;0,8;0;146;0;0,7;13,7;15,3;29;0;0;0;0
17-08-2023 02:00;6;6;0,8;0;137;0;0,5;5,6;14,1;19,7;0;0;0;0
17-08-2023 03:00;6,2;4;0,3;0;158;0;0,6;9,4;12,7;22,1;0;0;0;0
17-08-2023 04:00;0;12;0,4;0;130;0;0,7;17,2;13,8;31,1;0;0;0;0
17-08-2023 05:00;12,1;12;0,6;0;153;0;0,7;18,4;12,7;31,1;0;0;0;0
17-08-2023 06:00;14;14;0,6;0;152;0;0,8;30,3;14;44,3;0;0;0;0
17-08-2023 07:00;20,6;12;0,4;0;127;0;0,9;32;13,1;45,1;0;0;0;0
17-08-2023 08:00;17;17;0,7;0;252;0;1,6;69,1;21,8;90,9;0;0;0;0
17-08-2023 09:00;22,2;20;0,4;0;306;0;1,5;51;26,8;77,8;0;0;0;0
17-08-2023 10:00;33,7;8;1,6;0;256;0;0,6;15,2;11,6;26,7;0;0;0;0
17-08-2023 11:00;25,4;6;0,4;0;196;0;0,4;6,1;5,8;11,8;0;0;0;0
17-08-2023 12:00;19;3;1;0;136;0;0,4;5,7;5,6;11,3;0;0;0;0
17-08-2023 13:00;16,6;2;2,1;0;191;0;0,3;3,8;4,2;8;0;0;0;0
17-08-2023 14:00;18,3;3;1,5;0;123;0;0,3;4,5;4,3;8,7;0;0;0;0
17-08-2023 15:00;14,9;2;1,1;0;175;0;0,4;5,9;5,2;11,1;0;0;0;0
17-08-2023 16:00;11,8;4;0,3;0;56;0;0,4;5,3;6,2;11,5;0;0;0;0
17-08-2023 17:00;0;22;0,3;0;338;0;0,7;8,8;21,8;30,6;0;0;0;0
17-08-2023 18:00;0;20;1,5;0;320;0;1,3;14;29,3;43,2;0;0;0;0
17-08-2023 19:00;22;22;0,8;0;323;0;1,3;14,9;32,5;47,4;0;0;0;0
17-08-2023 20:00;23;9;1,2;0;92;0;0,6;7,1;14,8;21,9;0;0;0;0
17-08-2023 21:00;16,2;5;1;0;104;0;0,4;3,7;6,4;10,1;0;0;0;0
17-08-2023 22:00;13,8;7;0,6;0;123;0;0,6;12;12,7;24,7;0;0;0;0
17-08-2023 23:00;10,9;5;0,9;0;144;0;0,5;7,8;9,2;17;0;0;0;0
17-08-2023 24:00;17,7;5;1,2;0;137;0;0,4;7,5;7,7;15,2;0;0;0;0
18-08-2023 01:00;13,2;4;2;0;99;0;0,3;1,4;3,8;5,2;0;0;0;0
18-08-2023 02:00;9,6;2;0,7;0;150;0;0,3;2,1;4,7;6,8;0;0;0;0
18-08-2023 03:00;7,3;2;0,9;0;138;0;0,3;3,7;6;9,7;0;0;0;0
18-08-2023 04:00;10,1;3;1;0;144;0;0,4;3,7;7,9;11,6;0;0;0;0
18-08-2023 05:00;7,8;6;1,3;0;142;0;0,4;6;8,4;14,5;0;0;0;0
18-08-2023 06:00;10;10;0,6;0;143;0;0,7;27,5;9,6;37,1;0;0;0;0
18-08-2023 07:00;0;21;0,5;0;154;0;1,6;65,8;12,6;78,4;0;0;0;0
18-08-2023 08:00;0;27;0,5;0;142;0;2,1;105,8;24,6;130,4;0;0;0;0
18-08-2023 09:00;0;46;0,2;0;329;0;2,5;111,9;50,4;162,3;0;0;0;0
18-08-2023 10:00;0;52;0,6;0;221;0;2,4;90,3;70,7;161,1;0;0;0;0
18-08-2023 11:00;58,5;0;0,6;0;333;0;1,5;36,1;56,6;92,7;0;0;0;0
18-08-2023 12:00;54,3;0;1,1;0;249;0;1,2;24,9;50,6;75,5;0;0;0;0
18-08-2023 13:00;67,5;34;2,9;0;285;0;1;12,3;38,7;51;0;0;0;0
18-08-2023 14:00;69,1;32;2,4;3;285;0;0,9;9;31;40;0;0;0;0
18-08-2023 15:00;67,2;37;1,4;2;281;0;1,1;10,8;36,9;47,7;0;0;0;0
18-08-2023 16:00;55,5;37;3,5;0,2;276;0;1;7,5;34,6;42,2;0;0;0;0
18-08-2023 17:00;63,9;37;0,2;0;9;0;1,2;15,1;41,4;56,5;0;0;0;0
18-08-2023 18:00;51,9;38;0,5;0;322;0;1,5;20;51,3;71,3;0;0;0;0
18-08-2023 19:00;51,4;31;0,5;0;115;0;2,2;42,2;49,7;91,9;0;0;0;0
18-08-2023 20:00;39,7;35;0,2;0;155;0;2,2;56,8;38,5;95,3;0;0;0;0
18-08-2023 21:00;43,3;31;1;0;276;0;1,4;20;41;61;0;0;0;0
18-08-2023 22:00;38,9;26;0,3;0;146;0;1,3;17,9;34,5;52,5;0;0;0;0
18-08-2023 23:00;45;22;0,6;0;132;0;1,1;15,8;23,7;39,5;0;0;0;0
18-08-2023 24:00;38,7;16;0,8;0;135;0;0,8;11,3;17,4;28,6;0;0;0;0
19-08-2023 01:00;31,8;17;1,1;0;134;0;0,6;8,7;13,9;22,7;0;0;0;0
19-08-2023 02:00;28,6;15;0,8;0;137;0;0,6;9,9;14,5;24,4;0;0;0;0
19-08-2023 03:00;33,5;20;0,3;0;169;0;0,8;17,3;18,5;35,9;0;0;0;0
19-08-2023 04:00;24,8;23;0,4;0;128;0;0,8;15;17,9;33;0;0;0;0
19-08-2023 05:00;28,4;26;0,6;0;153;0;0,7;10,9;14,5;25,4;0;0;0;0
19-08-2023 06:00;0;30;0,5;0;183;0;1;26,6;15,2;41,9;0;0;0;0
19-08-2023 07:00;37,4;33;0,7;0;127;0;1,3;38,7;15,9;54,6;0;0;0;0
19-08-2023 08:00;37;37;1;0;144;0;1,2;34,8;17,5;52,3;0;0;0;0
19-08-2023 09:00;0;54;0,2;0;131;0;1,7;49,9;42,1;92;0;0;0;0
19-08-2023 10:00;0;61;0,4;0;332;0;1,5;37,7;49,7;87,4;0;0;0;0
19-08-2023 11:00;69,6;41;0,6;0;338;0;1,1;22,3;38,9;61,2;0;0;0;0
19-08-2023 12:00;60;34;1,5;0;272;0;1,1;15,8;38,8;54,6;0;0;0;0
19-08-2023 13:00;69,2;48;1,1;0;303;0;1,2;11,7;41,9;53,6;0;0;0;0
19-08-2023 14:00;66,5;36;2,4;0;305;0;0,9;7,8;30,9;38,7;0;0;0;0
19-08-2023 15:00;68,9;37;3,1;0;287;0;0,9;9,8;26,9;36,7;0;0;0;0
19-08-2023 16:00;60,8;34;0,7;0;303;0;0,9;4,8;26,4;31,3;0;0;0;0
19-08-2023 17:00;51,2;29;1,4;0;306;0;0,9;3,2;28,3;31,5;0;0;0;0
19-08-2023 18:00;59,3;29;1,4;0;297;0;0,8;3,1;26,9;30;0;0;0;0
19-08-2023 19:00;41,3;28;2,1;0;281;0;0,8;5,1;29,6;34,7;0;0;0;0
19-08-2023 20:00;35,9;16;1,4;0;82;0;0,5;6,6;16,3;22,8;0;0;0;0
19-08-2023 21:00;29,7;10;0,9;0;99;0;0,5;7,3;15,5;22,8;0;0;0;0
19-08-2023 22:00;34,1;11;1,7;0;100;0;0,4;7,1;11,8;18,9;0;0;0;0
19-08-2023 23:00;24,9;13;0,8;0;115;0;0,5;8,4;13;21,4;0;0;0;0
19-08-2023 24:00;18,7;11;0,7;0;132;0;0,5;9,8;12,9;22,6;0;0;0;0
20-08-2023 01:00;13,6;8;0,8;0;121;0;0,5;10,3;13,4;23,7;0;0;0;0
20-08-2023 02:00;11;11;0,7;0;143;0;0,4;5,3;9,6;15;0;0;0;0
20-08-2023 03:00;0;18;0,2;0;164;0;0,5;5,5;14,1;19,6;0;0;0;0
20-08-2023 04:00;0;17;0,2;0;151;0;0,5;8,7;14,9;23,6;0;0;0;0
20-08-2023 05:00;0;17;0,3;0,7;124;0;0,5;9,5;14,1;23,6;0;0;0;0
20-08-2023 06:00;17,5;7;1,8;0,8;112;0;0,3;2,5;8,2;10,7;0;0;0;0
20-08-2023 07:00;18,5;7;2,3;0;85;0;0,2;1,2;6,1;7,3;0;0;0;0
20-08-2023 08:00;13,2;8;0,7;0;224;0;0,5;9,2;15,4;24,6;0;0;0;0
20-08-2023 09:00;0;16;2;0;283;0;0,7;16,8;24,9;41,7;0;0;0;0
20-08-2023 10:00;0;18;1,6;0;276;0;0,6;11,9;18,7;30,7;0;0;0;0
20-08-2023 11:00;0;22;0,6;0;286;0;0,6;7,6;18,6;26,3;0;0;0;0
20-08-2023 12:00;0;16;1,6;0;283;0;0,6;4,5;16,9;21,4;0;0;0;0
20-08-2023 13:00;28;22;0,7;0;309;0;0,6;4,4;18,2;22,6;0;0;0;0
20-08-2023 14:00;22;22;1,9;0;316;0;0,6;5,5;19;24,5;0;0;0;0
20-08-2023 15:00;28,8;21;3,4;0;318;0;0,6;6,1;17,5;23,6;0;0;0;0
20-08-2023 16:00;23;23;3;0;263;0;0,7;2,9;20,1;22,9;0;0;0;0
20-08-2023 17:00;25;25;3,4;0;286;0;0,6;5,2;19,3;24,5;0;0;0;0
20-08-2023 18:00;27,4;15;1,6;3;335;0;0,6;3,1;18;21,1;0;0;0;0
20-08-2023 19:00;19,3;14;0,5;6,1;267;0;0,6;2,8;18,6;21,4;0;0;0;0
20-08-2023 20:00;19,3;15;1,1;10,5;93;0;0,6;3,2;19,8;23;0;0;0;0
20-08-2023 21:00;15,1;10;0,3;3;106;0;0,5;3,6;15,4;19,1;0;0;0;0
20-08-2023 22:00;11,1;9;0,4;0;157;0;0,5;5,2;14;19,2;0;0;0;0
20-08-2023 23:00;11;11;0,8;0;91;0;0,7;5,3;25,5;30,8;0;0;0;0
20-08-2023 24:00;0;14;0,4;0;129;0;0,5;5;19,6;24,6;0;0;0;0
21-08-2023 01:00;14;9;0,4;0;88;0;0,4;3,5;10,1;13,6;0;0;0;0
21-08-2023 02:00;15,6;5;0,3;0;137;0;0,4;3,4;11,5;14,8;0;0;0;0
21-08-2023 03:00;12,2;6;0,8;0;147;0;0,3;1,8;9;10,7;0;0;0;0
21-08-2023 04:00;9,1;9;0,6;0;166;0;0,3;1,9;6,6;8,5;0;0;0;0
21-08-2023 05:00;8;8;0,9;0;155;0;0,3;1,8;6,6;8,4;0;0;0;0
21-08-2023 06:00;6,2;6;0,7;0;134;0;0,3;2,7;6,1;8,9;0;0;0;0
21-08-2023 07:00;0;8;0,7;0;157;0;0,5;8;8;16;0;0;0;0
21-08-2023 08:00;0;10;1,1;0;280;0;0,6;15,6;13,6;29,2;0;0;0;0
21-08-2023 09:00;9;9;0,9;0;261;0;0,5;12;14,2;26,2;0;0;0;0
21-08-2023 10:00;16,4;6;0,7;0;275;0;0,3;3,2;6,3;9,4;0;0;0;0
21-08-2023 11:00;12;3;1,3;0;91;0;0,2;1,8;4,2;6;0;0;0;0
21-08-2023 12:00;9;6;1,7;0;88;0;0,2;2,9;5;8;0;0;0;0
21-08-2023 13:00;7,4;4;4,4;0;82;0;0,2;0,6;2,5;3,1;0;0;0;0
21-08-2023 14:00;6,5;1;4,8;0;87;0;0,3;0,7;2,4;3,1;0;0;0;0
21-08-2023 15:00;0;17;1,9;0;350;0;0,5;3,6;12,7;16,3;0;0;0;0
21-08-2023 16:00;0;17;1,3;0;318;0;0,6;4,9;16,4;21,3;0;0;0;0
21-08-2023 17:00;0;16;0,7;0;84;0;0,7;4,8;21,2;26;0;0;0;0
21-08-2023 18:00;0;24;0,5;0;329;0;0,8;5,9;26,3;32,2;0;0;0;0
21-08-2023 19:00;21,8;9;0,7;0;72;0;0,6;4,5;18,9;23,4;0;0;0;0
21-08-2023 20:00;14,8;8;0,7;0,1;332;0;0,7;8,2;17,2;25,4;0;0;0;0
21-08-2023 21:00;10,9;8;0,4;0,1;271;0;0,9;10,6;29,6;40,2;0;0;0;0
21-08-2023 22:00;7,9;6;0,7;0;153;0;0,6;7,3;16,3;23,6;0;0;0;0
21-08-2023 23:00;7;7;0,6;0,8;175;0;0,4;3,8;7,6;11,4;0;0;0;0
21-08-2023 24:00;13,8;6;0,3;0,7;101;0;0,4;2,3;6,5;8,8;0;0;0;0
22-08-2023 01:00;10,4;6;1;1,3;82;0;0,4;1,6;6,6;8,2;0;0;0;0
22-08-2023 02:00;8,1;5;0,8;0,2;169;0;0,3;1,1;5,8;6,9;0;0;0;0
22-08-2023 03:00;6,1;5;0,5;0;126;0;0,3;0,8;5;5,8;0;0;0;0
22-08-2023 04:00;6;6;1,7;0;95;0;0,3;0,7;4,6;5,3;0;0;0;0
22-08-2023 05:00;4,3;4;0,9;0;119;0;0,3;1,1;4,8;5,9;0;0;0;0
22-08-2023 06:00;5;5;1,2;0;136;0;0,3;4,3;6,7;11,1;0;0;0;0
22-08-2023 07:00;0;10;1,1;0;115;0;0,4;5,5;8,9;14,4;0;0;0;0
22-08-2023 08:00;0;11;1,2;0;238;0;0,7;12,3;17,2;29,6;0;0;0;0
22-08-2023 09:00;0;10;0,7;0;252;0;0,6;9;13,6;22,6;0;0;0;0
22-08-2023 10:00;0;13;1,8;0;268;0;0,5;9,9;11,8;21,6;0;0;0;0
22-08-2023 11:00;0;11;1,5;0;246;0;0,4;6,6;8,8;15,3;0;0;0;0
22-08-2023 12:00;0;9;3,7;0;258;0;0,4;4,2;6,3;10,5;0;0;0;0
22-08-2023 13:00;0;9;4,3;0;241;0;0,3;2,9;4,5;7,5;0;0;0;0
22-08-2023 14:00;9;9;4,8;0;270;0;0,4;3,2;4,4;7,7;0;0;0;0
22-08-2023 15:00;9,4;7;2,3;0;220;0;0,4;5,4;5,7;11,1;0;0;0;0
22-08-2023 16:00;11,5;6;2,5;0;137;0;0,3;2,8;4;6,8;0;0;0;0
22-08-2023 17:00;9,6;6;4,7;0;205;0;0,4;4;5,4;9,4;0;0;0;0
22-08-2023 18:00;0;12;1,3;0;160;0;0,5;5,4;8,6;14;0;0;0;0
22-08-2023 19:00;0;8;1,9;0;77;0;0,6;5,7;9,9;15,6;0;0;0;0
22-08-2023 20:00;7;7;0,5;0;90;0;0,7;10,3;15;25,3;0;0;0;0
22-08-2023 21:00;12,4;12;0,6;0;138;0;0,6;9;11,6;20,6;0;0;0;0
22-08-2023 22:00;13,2;8;0,6;0;124;0;0,6;7,2;10,6;17,9;0;0;0;0
22-08-2023 23:00;11;11;0,3;0;120;0;0,6;9,8;10,5;20,3;0;0;0;0
22-08-2023 24:00;0;10;0,1;0;64;0;0,5;3,3;7,8;11,2;0;0;0;0
23-08-2023 01:00;9;9;0,5;0;138;0;0,4;3;6;8,9;0;0;0;0
23-08-2023 02:00;11,5;7;0,3;0;150;0;0,3;2,3;6;8,3;0;0;0;0
23-08-2023 03:00;10,6;7;0,9;0;130;0;0,3;0,7;3,1;3,8;0;0;0;0
23-08-2023 04:00;8,4;7;1,5;0;112;0;0,3;0,6;2,7;3,2;0;0;0;0
23-08-2023 05:00;6,4;6;0,8;0;139;0;0,3;1,1;3,9;5;0;0;0;0
23-08-2023 06:00;0;9;1,2;0;131;0;0,4;5,4;10,6;16;0;0;0;0
23-08-2023 07:00;0;10;0,7;0;131;0;0,8;21,1;19,4;40,4;0;0;0;0
23-08-2023 08:00;0;21;1,2;0;114;0;1,2;36,1;22,1;58,2;0;0;0;0
23-08-2023 09:00;0;20;1,5;0;82;0;1,1;32,7;27;59,7;0;0;0;0
23-08-2023 10:00;11,4;2;2,2;0;232;0;0,3;166,9;48;214,9;0;0;0;0
23-08-2023 11:00;9,8;3;3;0,1;227;0;0;0;0;0;0;0;0;0
23-08-2023 12:00;8,1;4;2,6;0;236;0;0;0;0;0;0;0;0;0
23-08-2023 13:00;24;3;4,3;0;214;0;0,5;3,9;5,3;9,2;0;0;0;0
23-08-2023 14:00;21,8;2;4,1;0;210;0;0,5;3,2;5,2;8,4;0;0;0;0
23-08-2023 15:00;15,4;6;3;0;198;0;0,6;9,8;8,3;18,2;0;0;0;0
23-08-2023 16:00;11;5;2,8;0;210;0;0,6;5,2;8,4;13,6;0;0;0;0
23-08-2023 17:00;9;9;3;0;202;0;0,7;4;9,3;13,3;0;0;0;0
23-08-2023 18:00;16,5;7;2,1;0;186;0;0,7;3,8;10,4;14,1;0;0;0;0
23-08-2023 19:00;11,4;6;2,1;0;91;0;0,7;9,8;11,7;21,5;0;0;0;0
23-08-2023 20:00;8,4;7;2,6;0;82;0;0,6;2,1;5,7;7,8;0;0;0;0
23-08-2023 21:00;6,1;6;1;0;176;0;0,6;2,3;8,7;11;0;0;0;0
23-08-2023 22:00;9;9;0,8;0;122;0;0,7;3,8;11,5;15,3;0;0;0;0
23-08-2023 23:00;13,5;10;1,1;0;81;0;0,7;2,7;9,6;12,3;0;0;0;0
23-08-2023 24:00;10,1;9;0,8;0;100;0;0,6;1,3;6,6;8;0;0;0;0
24-08-2023 01:00;0;12;1;0;73;0;0,3;0,8;3,6;4,4;0;0;0;0
24-08-2023 02:00;7;7;0,8;0;106;0;0,3;0,7;2,6;3,3;0;0;0;0
24-08-2023 03:00;5,4;4;0,9;0;105;0;0,3;0,6;2,9;3,5;0;0;0;0
24-08-2023 04:00;10,3;9;0,7;0;93;0;0,3;0,6;2,1;2,7;0;0;0;0
24-08-2023 05:00;0;13;0,6;0;115;0;0,4;2,6;10;12,6;0;0;0;0
24-08-2023 06:00;0;9;2,3;0;83;0;0,4;3,8;9,9;13,7;0;0;0;0
24-08-2023 07:00;0;10;1,5;0;81;0;0,5;8,8;12,8;21,6;0;0;0;0
24-08-2023 08:00;8;8;0,4;0;148;0;0,5;5,4;8,5;13,9;0;0;0;0
24-08-2023 09:00;7,4;7;0,9;0;156;0;0,4;4,5;7,5;12;0;0;0;0
24-08-2023 10:00;11,9;8;1,3;0;275;0;0,5;8,9;10,5;19,4;0;0;0;0
24-08-2023 11:00;18,5;6;5;0;86;0;0,3;2,5;4,2;6,7;0;0;0;0
24-08-2023 12:00;13,6;4;2,1;0;88;0;0,4;4,9;6,2;11,1;0;0;0;0
24-08-2023 13:00;16,9;1;3,5;0;84;0;0,4;4,4;5,9;10,3;0;0;0;0
24-08-2023 14:00;17,1;7;1,8;0;176;0;0,4;4,3;5,6;9,9;0;0;0;0
24-08-2023 15:00;12,8;7;2,5;0;203;0;0,4;3,7;5,7;9,4;0;0;0;0
24-08-2023 16:00;11;5;2;0,1;126;0;0,4;3,4;5,7;9,1;0;0;0;0
24-08-2023 17:00;11;9;1,1;0;152;0;0,4;3,9;6,4;10,3;0;0;0;0
24-08-2023 18:00;11,7;7;1,6;0;110;0;0,5;6;9,9;15,9;0;0;0;0
24-08-2023 19:00;16;16;2,2;0;84;0;0,6;7,1;12,1;19,2;0;0;0;0
24-08-2023 20:00;10,2;10;2,1;0;82;0;0,6;6,3;11,3;17,5;0;0;0;0
24-08-2023 21:00;12;12;1,1;0;87;0;0,6;8,3;11,5;19,8;0;0;0;0
24-08-2023 22:00;0;13;2,2;0;163;0;0,4;2,9;7,7;10,5;0;0;0;0
24-08-2023 23:00;0;14;0,7;0;171;0;0,4;1,9;5,7;7,6;0;0;0;0
24-08-2023 24:00;0;10;0,8;0;89;0;0,4;2,1;8,8;11;0;0;0;0
25-08-2023 01:00;13;13;0,7;0;124;0;0,3;1,2;6;7,2;0;0;0;0
25-08-2023 02:00;8,7;7;0,5;0;136;0;0,4;1,1;6;7;0;0;0;0
25-08-2023 03:00;10,9;9;0,6;0,1;135;0;0,4;2,1;8,9;11;0;0;0;0
25-08-2023 04:00;14,6;13;0,7;0,4;142;0;0,4;1,1;6,4;7,5;0;0;0;0
25-08-2023 05:00;12;12;0,8;0;120;0;0,5;3,2;12,1;15,2;0;0;0;0
25-08-2023 06:00;15;9;0,7;0;126;0;0,6;11,7;14,5;26,2;0;0;0;0
25-08-2023 07:00;0;13;1;0;147;0;1,1;33;20,5;53,6;0;0;0;0
25-08-2023 08:00;0;19;0,4;0;278;0;1,6;48,2;30,7;78,9;0;0;0;0
25-08-2023 09:00;13;4;1,2;0;130;0;0,6;8,4;11,4;19,8;0;0;0;0
25-08-2023 10:00;12,3;9;2,1;0;195;0;0,4;5,2;7,9;13;0;0;0;0
25-08-2023 11:00;17;13;2,7;0;219;0;0,4;3,7;6,3;10,1;0;0;0;0
25-08-2023 12:00;14,4;13;0,7;0;172;0;0,4;3,5;6,1;9,6;0;0;0;0
25-08-2023 13:00;39,6;13;2,5;0;185;0;0,4;4,2;5,5;9,7;0;0;0;0
25-08-2023 14:00;30,2;8;3,3;0;204;0;0,4;3,4;5,8;9,2;0;0;0;0
25-08-2023 15:00;21,9;6;2,5;0;199;0;0,4;3,4;5,6;9;0;0;0;0
25-08-2023 16:00;16,4;6;2,4;0;204;0;0,4;4,6;7,4;12;0;0;0;0
25-08-2023 17:00;15,1;9;0,5;0;147;0;0,5;5,4;10;15,4;0;0;0;0
25-08-2023 18:00;11,1;7;1,1;0;207;0;0,5;4,5;10;14,5;0;0;0;0
25-08-2023 19:00;15,9;6;1,4;0;103;0;0,5;3,7;7,2;10,9;0;0;0;0
25-08-2023 20:00;11,6;6;1,1;0;93;0;0,6;6,1;11,7;17,8;0;0;0;0
25-08-2023 21:00;8,6;8;0,8;0;123;0;0,6;6,7;11,8;18,5;0;0;0;0
25-08-2023 22:00;11;11;0,8;0;122;0;0,5;7,3;10,7;18;0;0;0;0
25-08-2023 23:00;9;9;1,1;0;113;0;0,6;7,9;12,8;20,7;0;0;0;0
25-08-2023 24:00;12,8;6;1,1;0;125;0;0,5;4,5;8,6;13,2;0;0;0;0
26-08-2023 01:00;11,4;7;0,8;0;149;0;0,4;4,7;9,8;14,6;0;0;0;0
26-08-2023 02:00;9,1;8;0,7;0;140;0;0,5;6,7;12,6;19,3;0;0;0;0
26-08-2023 03:00;7,9;7;1,1;0;138;0;0,4;4,8;8,9;13,7;0;0;0;0
26-08-2023 04:00;11;11;1;0;147;0;0,4;6,6;10,9;17,4;0;0;0;0
26-08-2023 05:00;12,3;11;0,7;0;131;0;0,4;8;12,3;20,2;0;0;0;0
26-08-2023 06:00;11;11;0,7;0;138;0;0,6;21,3;15;36,3;0;0;0;0
26-08-2023 07:00;0;15;0,7;0;138;0;1;30;17,7;47,7;0;0;0;0
26-08-2023 08:00;0;13;0,7;0;121;0;1,3;46;21,5;67,5;0;0;0;0
26-08-2023 09:00;0;26;0,6;0;38;0;1,2;40,2;32,9;73,1;0;0;0;0
26-08-2023 10:00;34,9;14;0,8;0;231;0;0,4;7,2;11,4;18,6;0;0;0;0
26-08-2023 11:00;25,5;9;1,6;0;182;0;0,3;2,3;4,6;6,9;0;0;0;0
26-08-2023 12:00;19;4;2,5;0;190;0;0,3;2,2;4,5;6,7;0;0;0;0
26-08-2023 13:00;16,3;3;2,9;0;188;0;0,3;1,9;4,2;6,2;0;0;0;0
26-08-2023 14:00;12,3;3;2,2;0;211;0;0,3;8,1;8,5;16,6;0;0;0;0
26-08-2023 15:00;9,8;3;4,5;0;206;0;0,2;12,4;10,2;22,5;0;0;0;0
26-08-2023 16:00;7,4;4;3,6;0;186;0;0,3;4,9;6,7;11,6;0;0;0;0
26-08-2023 17:00;6;6;3,6;0;200;0;0,3;2,6;6;8,6;0;0;0;0
